,A,B,C,D,E,F,G,H,I,J,À˘ Ù¿‡±
2274,0.562603426,0.58095993,0.915994316,0.830238826,0.0025784,0.533985678,0.342688446,0.041772405,0.382693514,0.645062745,0
2275,0.588741002,0.681588645,0.574702146,0.935471161,0.890350483,0.70830741,0.813138744,0.857188792,0.254434358,0.847344584,2
2276,0.210409408,0.281824469,0.298013179,0.642674507,0.846140908,0.233955852,0.130649892,0.648557206,0.196515758,0.574585258,2
2277,0.872031194,0.819618016,0.879372255,0.820004241,0,0.853209838,0.372619037,0.230014032,0.622269332,0.662219053,0
2278,0.687371142,0.636690875,0.597821435,0.145019995,0.583223112,0.679262533,0,0.548593795,0.234037659,0.147253894,2
2279,0.727267545,0.768229964,0.746961415,0.561805539,0.438325806,0.638494866,0.565079815,0.539625059,0.322357801,0.035296194,2
2280,0.767390852,0.883049823,0.896497106,0.941213725,0.713889649,0.754852805,0.688637579,0.599600871,0.43632017,0.509609808,2
2281,0.386463059,0,0.20898735,0.192903031,0.627001563,0.641435735,0.8742366,0.299510526,0.247594669,0.728044845,2
2282,0.698505071,0.335690709,0.035526821,0.021992209,0.920668476,0.023645365,0.781075426,0.418986503,0.174585674,0.577528704,3
2283,0.037337386,0.781506543,0.20705309,0.718173028,0.367566774,0.163040908,0.053355422,0.983391254,0.804207629,0.654576516,3
2284,0.509194184,0.07142768,0.505988874,0.774608962,0.355556078,0.179767044,0.676488086,0.083078381,0.406322771,0.830786991,0
2285,0.631593353,0.008014167,0.180939741,0.785183524,0.503616122,0.00378637,0.603621289,0.764331518,0.785622846,0.021133521,3
2286,0.327308886,0.76598436,0.603504533,0.729701613,0.081950582,0.882052033,0.13321495,0.577376313,0.087528067,0.375571195,2
2287,0.856036292,0.360305164,0.520418248,0.027884452,0.779285816,0.120477822,0.311834181,0.944513025,0.567376199,0.632272321,3
2288,0.38139852,0.077863467,0.441632181,0.172425829,0.86778386,0.152387148,0.972961012,0.888238502,0.384727961,0.564795084,3
2289,0.969511864,0.759795783,0.66911259,0.737923136,0.10718272,0.110852398,0.044996214,0.572158103,0.923929782,0.662374131,0
2290,0.526338073,0.29634743,0.09393171,0.742254862,0.29181915,0.259469397,0.114740545,0.835343786,0.310362793,0.962838918,2
2291,0.670045116,0.743596571,0.107437635,0,0.095593226,0.389641689,0.570475676,0.955099035,0.439291952,0.724729053,0
2292,0.788836404,0.927783434,0.001336662,0.516186858,0.897079973,0.66668944,0.232378245,0.789630394,0.39513648,0.221759919,2
2293,0.876875214,0.392974375,0.574329109,0.891030101,0.143696662,0.562651921,0.461919163,0.220947374,0.22932791,0.780233475,2
2294,0.80626539,0.264122615,0.358568726,0.324697936,0.521066853,0.904784321,0.182047499,0.351643757,0.526938076,0.814052842,2
2295,0.82440948,0.282009453,0.27386518,0,0.31214487,0.812111972,0.570464678,0.739651725,0.475016958,0.231966451,0
2296,0.507368762,0.677675215,0.357382402,0.588315476,0.452210088,0.789790627,0.162131989,0.101357528,0.051119741,0.380461954,2
2297,0,0.786365583,0.304822401,0.511824398,0,0.410768405,0.209779011,0.781702132,0.605852651,0.297714665,0
2298,0.26405007,0.191112041,0.360562369,0.879317814,0.757091292,0.316352369,0.052084238,0.667878462,0.799011958,0.20939468,3
2299,0.050385403,0.894994678,0.198583461,0.909414861,0.271590828,0.685767676,0.864305597,0.761574546,0.548750915,0.156127692,0
2300,0.842063226,0.7303197,0.77952426,0.977425498,0.429883694,0.175409133,0.075994105,0.078385936,0.036202567,0.419273841,2
2301,0.205417809,0.663975437,0.971696621,0.650080153,0.947923632,0.86035922,0.451769434,0.949591374,0.920429113,0.965050164,3
2302,0.766111951,0.207055162,0.675519077,0.698045983,0.699307249,0.733283251,0.51928204,0.809456145,0.294946651,0.189339466,2
2303,0.036074676,0.757554862,0.568322598,0.944296824,0.274140235,0.164131186,0.211110505,0.186577964,0.121351413,0.01718803,1
2304,0.386259448,0.30628564,0.153957945,0.374530978,0.637560497,0.813255846,0.971939899,0.366159945,0.620681826,0.568681386,3
2305,0.320716085,0.510989361,0.863328071,0.883407719,0.947126477,0,0.681673242,0.606997388,0.114027304,0.417999853,2
2306,0,0.054968435,0.408930318,0.512227421,0.465926116,0.183359211,0.96552244,0.100671982,0.752146275,0.258370877,3
2307,0.137625373,0.198563598,0.496522256,0.240003085,0.743239121,0.71049602,0.312785065,0.397489936,0.36634488,0.053580431,3
2308,0.691528375,0.146267304,0.703219359,0.218001903,0.299470004,0.671699212,0.162908558,0.418028416,0.59087669,0.911315153,0
2309,0.090979907,0.272741494,0.827368964,0.771265188,0.262334638,0.444908099,0.617068343,0.016065786,0.148837147,0.556185103,2
2310,0.0914142,0.973595666,0.825785175,0.012263216,0.664720682,0.684814719,0.765635023,0.142589223,0.142305163,0.122421277,2
2311,0.858983766,0.072061097,0.619199994,0.234327883,0.941796211,0.785474232,0.836896968,0.162071061,0.876252752,0.859265635,3
2312,0.171743649,0.388521418,0.761921934,0.547624842,0.862599256,0.384033788,0.766237567,0.116637273,0.82457334,0.042631449,3
2313,0.939050504,0.589116442,0.040560741,0,0.001682023,0.869877563,0.86406697,0.524949954,0.857295276,0.148031637,0
2314,0.038820711,0.239790724,0.146180137,0.398810827,0.42510995,0.91900286,0.27548346,0.917741164,0.8144404,0.040433447,3
2315,0.648485085,0.041581019,0.041300206,0.468422871,0.554176488,0.355398621,0.091522398,0.251157216,0.212552521,0.094428712,1
2316,0.829215856,0.477746815,0.758057359,0.483330459,0.481044839,0.050072333,0.235314396,0.855143092,0.775607379,0.186940638,3
2317,0.750364103,0.80036332,0.012520713,0.789389744,0.325286471,0.66279451,0.394048345,0.321031056,0.760209483,0.357660342,0
2318,0,0.311148319,0.149793277,0.235415145,0.380198706,0.1637612,0.412767264,0.195523388,0.181725811,0.022515655,1
2319,0.581165398,0,0.016808706,0.048731037,0.35239838,0.024664512,0.37186698,0,0.752582536,0,1
2320,0.047415093,0.180688427,0,0.562461413,0.233772588,0.558872644,0.725830553,0.444014974,0.656260856,0.156690425,0
2321,0.441863292,0,0.76252411,0.013393928,0.343078294,0,0.06125713,0.479690317,0.828344337,0.210517745,1
2322,0.530967194,0.293839783,0.528754307,0.30152536,0.576268052,0.718852385,0.292675239,0,0.819839174,0.82804185,3
2323,0.680346342,0.896133329,0.139883415,0.432003515,0.347313403,0.164301809,0.408898403,0.279991766,0.467308059,0.893447727,0
2324,0.394240959,0.308463466,0.269976614,0.709233779,0.780829609,0.351984125,0.436815675,0.930704904,0.655079246,0.308356195,3
2325,0.142063296,0.318973077,0.558866348,0.970540044,0.542408015,0.258653059,0.210138579,0.841141238,0.36977447,0.565031262,2
2326,0.133792042,0.002061821,0.814594264,0.11651535,0.100630869,0.428572069,0.593267007,0.42037272,0.913172417,0.882655469,0
2327,0.183098411,0.297436376,0.244667245,0.193585514,0.412400339,0.305786456,0.770707526,0.898900585,0.428890844,0.10301026,3
2328,0.091603919,0,0.552456544,0.261504239,0.12122797,0.290140192,0.690396596,0.070163146,0.524294269,0.661491665,1
2329,0,0.103504804,0.675386671,0.358824858,0.503297158,0.377624346,0.231128568,0.089139255,0.892999659,0.146374633,3
2330,0.600641925,0.238012537,0.111379408,0.437259758,0.385983749,0.828697513,0.915037431,0.320286544,0.228180059,0.240195837,2
2331,0,0.094404322,0.168916295,0.813768786,0.683025065,0.365975563,0.838359253,0.601189287,0.810618311,0.751168244,3
2332,0.811884049,0.933537222,0.284300982,0.874561449,0.786742377,0.756992178,0.797422596,0.79413533,0.518970641,0.461406714,2
2333,0.234522686,0.942279576,0.968832921,0.395232167,0.796297476,0.354099275,0.292817184,0.078751778,0.174786125,0.178529266,2
2334,0.264923809,0.852298796,0.900916472,0.693508391,0.041637847,0.836181841,0.961954848,0.095373816,0.072670262,0.702831491,0
2335,0.955510628,0.316302568,0.493851811,0.198014852,0.609916254,0.906803814,0.389745653,0.163085625,0.093725466,0.182706406,2
2336,0.458279751,0.036489059,0.316451766,0.610874854,0.56500904,0.580698855,0.632574125,0.652681978,0.463219845,0.329892051,3
2337,0.018372258,0.959501332,0.416620802,0.734942587,0.667625712,0.433910443,0,0.723941424,0.834432614,0.276308208,3
2338,0.009085226,0.054757334,0.631967443,0.80306955,0.008527681,0.646167405,0.767202766,0.343028514,0.276773037,0.907614144,0
2339,0.562981293,0.370337268,0.1894184,0.388465244,0.366352943,0.333546207,0.402394731,0.186351307,0.131209735,0.197829527,1
2340,0.91118665,0.372754638,0.16006464,0.75106304,0.816809477,0.833007886,0.683124137,0.647810758,0.115975728,0.072317053,2
2341,0.58182401,0.893958167,0.237968124,0.540232137,0.414780669,0.388844139,0.854443501,0.000286753,0.315557101,0.259299158,2
2342,0.153226914,0.052519544,0.68492992,0.65919577,0.866010674,0.213611268,0.190820637,0.942129743,0.69773929,0.029829893,3
2343,0.74464667,0.761636663,0.69034986,0.265163374,0.891064314,0.151129783,0.195452498,0.139562781,0.211653822,0.534261194,2
2344,0.441412481,0.194052726,0.825440024,0.262559984,0.179129706,0.305468738,0.616125591,0.8767341,0.847198777,0.117085063,0
2345,0.457778908,0,0.779380694,0.485243091,0.52189912,0.451832932,0.14048021,0.743698739,0.878045049,0,3
2346,0.816515133,0.683786114,0.896098997,0.035185151,0.861006595,0.855293563,0.720447973,0.19911526,0.678770829,0.024069041,3
2347,0.486276295,0,0.390425711,0.47311557,0.49360036,0,0.037946207,0,0.073580517,0.437700512,1
2348,0,0.324643349,0,0,0,0,0,0.11413595,0.043199336,0.546976754,1
2349,0.651412473,0.181537524,0.145812506,0.502571272,0,0.034118995,0.655397358,0.614581394,0.260390291,0.724132187,0
2350,0.857858079,0.708342082,0.55913164,0.709503096,0.159144975,0.906702487,0.739042901,0.408460912,0.552712262,0.795648575,0
2351,0.680332575,0.771586999,0,0.869600494,0.310123846,0.106928939,0.388353928,0.860638035,0.324803808,0.804236691,2
2352,0.156029169,0.342856085,0.579915365,0.291782148,0.697296632,0.056694094,0.696452648,0.538459543,0.695035151,0.701659694,3
2353,0.391120988,0.365103543,0.927042683,0.02102175,0.154506075,0.758598414,0.103558271,0.331100268,0.809647913,0.287126059,0
2354,0.650795908,0.523649461,0.000981462,0.779335448,0.904902239,0.658676514,0.018744744,0.48958273,0.077984937,0.680888125,2
2355,0.213891039,0.883651337,0.162717736,0.415926178,0.843645944,0.640866635,0.18429954,0.074987174,0.29407016,0.565980439,2
2356,0.685738139,0.768283995,0.031694355,0.307174201,0.875260067,0.086541976,0.371305729,0.252143647,0.032164864,0.130812621,2
2357,0.444351767,0.869605891,0.656541275,0.114249024,0.289522453,0.457244506,0.203172687,0.307308214,0.719354069,0.537880293,0
2358,0.629968368,0.580951235,0.133531618,0.213892694,0.071475654,0.413001119,0.251462235,0.251451649,0.351258013,0.685432669,0
2359,0.649217723,0.483644362,0.111964135,0.114351744,0.879403893,0.721733636,0.960833976,0.480026971,0.758794403,0.081544758,3
2360,0.261198461,0.004723435,0.697787601,0.908022807,0.46212581,0.364340968,0.881124872,0.506148483,0.622082543,0.727637773,3
2361,0.288727413,0.847290869,0.077255453,0.215614024,0.256113271,0.508647735,0.107926539,0.601718802,0.620777747,0.060911409,0
2362,0.411887701,0.72604959,0.556366426,0.625552231,0.540593847,0.533425985,0.70731814,0.451219589,0.076486242,0.500006021,2
2363,0.530389803,0.516753057,0.593397957,0.048136273,0.146431621,0.303541714,0.696903404,0.229974117,0.676181887,0.78329039,0
2364,0.681287936,0.751952555,0.945790926,0.23273571,0.643383682,0.11948108,0.569541579,0.043964059,0.377780517,0.820173679,2
2365,0.629149524,0.460028809,0.490627194,0.564171079,0.295781859,0.549396535,0.539492759,0.188444029,0.692861962,0.585310363,0
2366,0.576268118,0.926843066,0.829038606,0.245425184,0.756462,0.891101952,0.40636329,0.308955229,0.339775269,0.468289672,2
2367,0.396399981,0.425725988,0.299649623,0.196096179,0.927015458,0.347103247,0.856099421,0.495067214,0.976373064,0.668320241,3
2368,0.138142749,0.891558458,0.12006107,0.198047832,0.564001292,0.632645323,0.480657185,0.77531982,0.485248475,0.497985942,3
2369,0.041898847,0.140865862,0.592996973,0.193202631,0.626741879,0.580956712,0,0,0.242268388,0.017668551,1
2370,0.492175442,0.907292755,0.045090758,0.3111612,0.801312523,0.064381031,0.013259742,0.205476953,0.864681629,0.718201206,3
2371,0.551356153,0.125811026,0.438003125,0.014691039,0.015995641,0.103304186,0.805044371,0.128724457,0.733127688,0.368126012,0
2372,0.669159372,0.135978807,0,0.278273777,0.123426097,0,0.462909433,0.557720396,0.026316167,0.789831746,1
2373,0.2949182,0.895037867,0.697262078,0.042169488,0.114989639,0.754416683,0.650972572,0.192995909,0.315030677,0.648896603,0
2374,0.730047351,0.29180989,0.683845844,0.787505645,0.590703785,0.882493189,0.039124744,0.523242356,0.33986767,0.120811303,2
2375,0.171604209,0.322723634,0.731814311,0.821712594,0.855591066,0.016666695,0.797344441,0.656134628,0.80701179,0.490753114,3
2376,0.430663787,0.181497983,0.813882332,0.188185018,0.779829006,0.131131606,0.127348016,0.177615247,0.635429538,0.93965001,3
2377,0.176245667,0.45571554,0.218937081,0.24459625,0.529929715,0.830012857,0.039478986,0.771357687,0.951163517,0.097492095,3
2378,0.029936735,0,0.243274861,0.706602096,0.097551779,0.945344106,0.418159862,0.772880906,0.369292765,0.221170099,0
2379,0.251300851,0.245459568,0,0.376219565,0.78257327,0.344662137,0.01823358,0.747343723,0.179023271,0.680594621,2
2380,0.406673031,0.362444888,0.162110306,0.38168689,0.661467715,0.865219192,0.033183416,0.019211363,0.740696052,0.689722255,3
2381,0.448094363,0.172181094,0.785144138,0.023701364,0.528333186,0.697621997,0.597250306,0.647735698,0.489508745,0.101504672,3
2382,0.206854616,0,0.317591882,0.289173804,0.69596325,0.38558663,0.318264063,0.054316376,0.192442978,0.535857977,1
2383,0.29924671,0.958688608,0.195506545,0.786191792,0.573097585,0.576416048,0.275315393,0.429630362,0.120958501,0.88303668,2
2384,0.843034505,0.199511675,0.426187372,0.700286707,0.93344185,0.21432595,0.351289585,0.555152702,0.978495815,0.575626563,3
2385,0.177139223,0.88550071,0.152553065,0.682664753,0.39298028,0.845868647,0.384654951,0.693297671,0.404117204,0.791246715,0
2386,0.043039185,0.909749738,0.757400702,0.838881951,0.286475833,0.18636712,0.66297944,0.427901149,0.287648284,0.745125429,0
2387,0.34872242,0.32066569,0.280160481,0.313490825,0.911159745,0.248342696,0.447342045,0.197559078,0.653102481,0.936421345,3
2388,0.876206376,0.387846648,0.87278714,0.299827877,0.331995334,0.313333464,0.359732659,0.923481855,0.581236088,0.111008643,0
2389,0.131298215,0.225843784,0.321474527,0.221681823,0.61245198,0.300029538,0.247227562,0.863739388,0.200969039,0.132883985,1
2390,0.929236996,0.54911116,0.891405222,0.92991166,0.581127931,0.856518572,0.347153494,0.90436462,0.584642617,0.955204767,2
2391,0.872522871,0.378798888,0.140388242,0.454598557,0.672502491,0.754449774,0.723730073,0.019533817,0,0.009095283,2
2392,0.807473702,0.528053276,0.424952569,0.944432128,0.162725681,0.333755651,0.521381397,0.721869341,0.1348168,0.452054278,2
2393,0.610296367,0.698524917,0.604001624,0.080696481,0.615965853,0.168665689,0.955254829,0.290008583,0.856807869,0.666659364,3
2394,0.669676725,0,0.946041948,0.823625737,0.750471916,0.205400308,0.740734012,0.085687511,0.593211902,0.08710653,3
2395,0.676610344,0.425258139,0.199656207,0.67028426,0.450912968,0.598128348,0.036008833,0.760972123,0.085356106,0.813704,2
2396,0.90232481,0.189950229,0.487532388,0.009517997,0.806013482,0.451731554,0.202779253,0.097599594,0.758164565,0.913488818,3
2397,0.551135087,0.040306735,0.738752121,0.608103219,0.782948817,0.540337525,0.57740966,0.405199504,0.585409476,0.778874739,3
2398,0,0.178902188,0.442457524,0.450183768,0.467795963,0.313848132,0.236549326,0.087480175,0.812120453,0.820670329,3
2399,0.368903705,0.968608462,0.8081442,0.799628909,0.791910422,0.243080394,0.11275976,0.47227583,0.411375615,0.773430296,2
2400,0.421568211,0.166154711,0.844892479,0.58456673,0.176978543,0.432011307,0.075187088,0.468090481,0.448339366,0.196988758,1
2401,0.70151835,0.231303678,0.883969125,0.396789141,0.625628769,0.83045933,0.251859275,0.064314303,0.691597755,0.495761931,3
2402,0.392285748,0.577001263,0.418421052,0.241879473,0.0837569,0.651559839,0.155937236,0.567901179,0.85745013,0.077748532,0
2403,0.556219266,0.717839571,0.808126063,0.575671742,0.6824487,0.492136446,0.567977699,0.300380876,0.812071473,0.173205251,3
2404,0.845431991,0.899517516,0.161457142,0.719153436,0.163167678,0.38157475,0.902696429,0.680163369,0.429001317,0.392595004,0
2405,0.718586539,0.075813832,0.943101827,0,0.512878728,0.117405133,0.799141558,0,0.955460074,0.887029372,3
2406,0.309334717,0.042169015,0.548642254,0.504357181,0.617286146,0.571795697,0.040063148,0.807286744,0.071270642,0.298559989,2
2407,0.768945832,0.888262936,0.087385984,0.868516812,0.031997396,0.856464621,0.559714009,0.79965112,0.731263482,0.575362968,0
2408,0.149115387,0.001003004,0.538999471,0,0.751537988,0.928720352,0.133741174,0.148653475,0.045485677,0.779368747,2
2409,0.901556278,0.07865725,0.091593017,0.730963582,0.158197691,0.746358214,0.501131367,0.109122492,0.053013216,0.598310473,2
2410,0.605486012,0.079942312,0.06764541,0.25650696,0.008642778,0.738834972,0.964809949,0.465395184,0.420094529,0.925781043,0
2411,0.369230833,0.641535402,0.493605168,0.865568451,0.342865527,0.103685459,0.209228084,0.260319904,0.870843886,0.30682104,3
2412,0.444001011,0.193787154,0.024993781,0.362528905,0.795988203,0.246719416,0.543748489,0.665324197,0.25098445,0.887408443,3
2413,0.958937056,0.161456181,0.613901083,0.128400369,0.485450355,0.414542114,0.098620019,0.961866707,0.641617698,0.441433366,3
2414,0.497964068,0.688431709,0.778748691,0.815912416,0.772443054,0.258033563,0,0.509001999,0.894743528,0.651068488,3
2415,0.489899412,0.62366409,0.968123614,0.586894147,0.314123488,0.815284435,0.926361867,0.974937446,0.813122904,0.388189947,0
2416,0.090664268,0.000765122,0.249779833,0.004971598,0.689970547,0.163875035,0.604453871,0.496080854,0.113652437,0.761442805,1
2417,0.81369983,0.072874918,0.273373294,0.623025416,0.054156314,0.362890078,0.112224806,0.200691377,0.005200871,0.280903793,1
2418,0.21757429,0.346567962,0.827319095,0.495939633,0.212279425,0.060006925,0.393351463,0.926714886,0.956395897,0.708264409,0
2419,0.709280355,0.626678306,0.079995604,0.777264075,0.13043819,0.200734895,0.920610727,0.715614064,0.756827378,0.40397889,0
2420,0.081364594,0.357448827,0.084145054,0.099408794,0.496355912,0.362509599,0.075801455,0.339835928,0.910236876,0.919631874,3
2421,0.728554284,0.752914756,0.945712641,0.000817337,0,0.538467779,0.472261462,0.158645752,0.091739205,0.643882448,0
2422,0.157720397,0,0.330087714,0.606057868,0.367366332,0,0.555516565,0.033141874,0.424958292,0.369114715,1
